Wing Commander: Prophecy,GBA,2003,Simulation
Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006,Action
Learn Science,DS,2010,Misc
Sega Soccer Slam,XB,2002,Sports
Hakuouki: Reimeiroku,PS2,2010,Adventure
Vertigo,Wii,2009,Strategy
Blood Omen 2,GC,2002,Action
NBA 2K17,X360,2016,Sports
Shin Sangoku Musou 5 Empires,PSP,2010,Action
Front Mission Evolved,PC,2010,Shooter
Carve,XB,2004,Racing
BlowOut,XB,2003,Shooter
McDROID,PSP,2011,Strategy
GachiTora! Abarenbou Kyoushi in High School,PSP,2011,Action
WTA Tour Tennis,PS2,2001,Sports
Bottom of the 9th '99,PS,1998,Sports
Dynasty Warriors 5,XB,2005,Action
Reader Rabbit 2nd Grade,Wii,N/A,Misc
Famicom Mini: Dig Dug,GBA,2004,Puzzle
FIFA Soccer 2003,GBA,2002,Sports
Naval Ops: Commander,PS2,2004,Simulation
Adventure Time: Finn & Jake Investigations,WiiU,2015,Action
Defendin' De Penguin,Wii,2008,Strategy
Bleach: Blade Battlers,PS2,2006,Fighting
Rez,PS2,2001,Shooter
Goosebumps: The Game,3DS,2015,Adventure
MLB SlugFest 2006,XB,2006,Sports
Rockin' Pretty,DS,2009,Misc
Jake Power: Policeman,DS,2008,Adventure
Samurai Warriors 4-II,PSV,2015,Action
Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,DS,2006,Misc
UEFA Euro 2004: Portugal,XB,2004,Sports
Lufia: The Ruins of Lore,GBA,2002,Role-Playing
Major Minor's Majestic March,Wii,2009,Misc
Shaman King: Soul Fight,GC,2003,Platform
Samurai Deeper Kyo,PS,2002,Fighting
Samantha Swift and the Hidden Roses of Athena,DS,2010,Adventure
Dark Souls III,PC,2016,Role-Playing
Medabots: Infinity,GC,2003,Role-Playing
Tom Clancy's HAWX 2,PC,2010,Action
Zapper: One Wicked Cricket!,XB,2002,Platform
Jirou Akagawa: Majotachi no Nemuri,SNES,1995,Adventure
Arcana Heart 3,X360,2011,Fighting
Bust-A-Bloc,PS2,2002,Puzzle
Sitting Ducks,PS2,2003,Platform
Puyo Puyo 7,Wii,2009,Puzzle
Animal Planet: Vet Collection,DS,2010,Simulation
Imagine Animal Doctor Care Center,DS,2010,Simulation
Rugby 15,X360,2015,Sports
NFL Blitz Pro,XB,2003,Sports
Major League Baseball 2K11,PSP,2011,Sports
Uta no Prince-Sama: Music 3,PSV,2016,Action
Pretty Cure All Stars Everyone Gather ? Let's Dance!,Wii,2013,Misc
Mountain Bike Adrenaline,PS2,N/A,Sports
New Prince of Tennis: Go to the Top,3DS,2015,Action
Zyuden Sentai Kyoryuger: Game de Gaburincho!!,3DS,2013,Action
Nobunaga's Ambition: Sphere of Influence,PSV,2014,Strategy
Hi-Octane: The Track Fights Back!,PS,1995,Racing
Venetica,PC,2009,Role-Playing
Black Sigil: Blade of the Exiled,DS,2009,Role-Playing
Tour de France 2011,X360,N/A,Racing
Wakeboarding Unleashed Featuring Shaun Murray,XB,2003,Sports
TrackMania Turbo: Build to Race,DS,2010,Racing
ZombiU,PS4,2016,Action
Domino Rally,Wii,2007,Action
Doraemon 2: Nobita no Toizurando Daibouken,SNES,1993,Role-Playing
Samurai Champloo: Sidetracked,PS2,2006,Action
Drill Dozer,GBA,N/A,Platform
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016,Action
Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,DS,2007,Action
Utawarerumono: Futari no Hakuoro,PSV,2016,Misc
Chaos;Child,PSV,2015,Adventure
Fatal Fury: Wild Ambition,PS,1999,Fighting
Metal Fight Beyblade: Bakugami Susanoh Shuurai!,DS,2010,Action
Dengeki Gakuen RPG: Cross of Venus,DS,2009,Role-Playing
Judge Dredd,PS,1997,Platform
FIFA 17,PC,2016,Sports
Minna no Ennichi,3DS,2012,Action
Winning Post 8,PS3,2014,Racing
King Arthur,XB,2004,Action
DoDonPachi Resurrection,X360,2010,Shooter
Bass Rise,PS,1999,Sports
UEFA Champions League 2006-2007,X360,2007,Sports
Dynamite Headdy,GEN,1993,Platform
Hunted: The Demon's Forge,PC,2011,Action
Choujikuu Yousai Macross: Do You Remember Love,PS3,2012,Shooter
Arcania: Gothic 4,PS4,2015,Role-Playing
Persona 2: Eternal Punishment,PSP,2012,Role-Playing
Dragon's Lair 3D: Return to the Lair,XB,2002,Platform
Growlanser: Heritage of War (jp sales),PS2,2006,Role-Playing
The Bureau: XCOM Declassified,PC,2013,Shooter
Myst IV: Revelation,XB,2005,Adventure
Culdcept Revolt,3DS,2016,Strategy
Sushi Go-Round,Wii,2010,Simulation
Pachinko Wars II,SNES,1993,Misc
Myth Makers: Orbs of Doom,Wii,2007,Puzzle
Toy Soldiers: War Chest,XOne,2015,Action
The Nightmare of Druaga: Fushigino Dungeon,PS2,2004,Role-Playing
Omega Labyrinth,PSV,2015,Role-Playing
Air Conflicts: Aces of World War II,PSP,2009,Simulation
Cities in Motion,PC,2011,Simulation
Aliens in the Attic,DS,2009,Action
Virtua Striker 2002,GC,2002,Sports
Kamen Rider: Dragon Knight,DS,2009,Fighting
Code Lyoko,DS,2007,Action
Taito Legends Power Up,PSP,2007,Action
Fate/Unlimited Codes Portable,PSP,2009,Fighting
Metal Slug Anthology,PSP,2007,Shooter
Tenchu: Dark Secret,DS,2006,Action
Game no Kanzume Vol 2,SCD,1994,Misc
Disney's PK: Out of the Shadows,GC,2002,Platform
Zoo Quest: Puzzle Fun!,DS,2008,Puzzle
JoJo no Kimy? na B?ken Fantomu Buraddo,PS2,2006,Action
The Idolmaster 2,X360,2011,Simulation
PQ2: Practical Intelligence Quotient,PSP,2006,Puzzle
Mr Bean's Wacky World of Wii,Wii,2009,Adventure
Powerdrome,PS2,2004,Racing
Dreamer Series: Puppy Trainer,DS,2008,Simulation
Pro Yakyuu Spirits 5 Kanzenban,PS2,2008,Sports
Tsumiki: Block Drop Mania,DS,2007,Action
Shin Sangoku Musou 5 Special,PSP,2009,Action
Pony Friends: Mini Breeds Edition,DS,2008,Simulation
Otogi 2: Immortal Warriors,XB,2003,Action
Legend of Kay,PS2,2005,Action
Piglet's Big Game,GC,2003,Platform
Dead or Alive Xtreme 3: Fortune,PS4,2016,Sports
Ivy the Kiwi?,DS,2010,Puzzle
Fallout: Brotherhood of Steel,XB,2004,Role-Playing
Strawberry Shortcake: Strawberryland Games,DS,2006,Action
Koi to Senkyo to Chocolate Portable,PSP,2012,Adventure
IndyCar Series,XB,2003,Racing
Hysteria Hospital: Emergency Ward,Wii,2009,Action
Dokapon Journey,DS,2008,Role-Playing
Ultra Bust-A-Move,XB,2004,Puzzle
Rally Fusion: Race of Champions,XB,2002,Racing
Piglet's Big Game,GBA,2003,Platform
Lucha Libre AAA: Heroes del Ring,X360,2010,Fighting
Pony Friends,DS,2007,Simulation
Natural Doctrine,PS3,2014,Role-Playing
Pinball Hall of Fame: The Gottlieb Collection,GC,2005,Misc
Ferrari F355 Challenge,PS2,2002,Racing
MorphX,X360,2010,Shooter
Stranger of Sword City,PSV,2015,Role-Playing
Air Traffic Chaos,DS,2007,Simulation
Battleship / Connect Four / Sorry! / Trouble,DS,2006,Puzzle
Prism: Light the Way,DS,2007,Puzzle
Tiny Toon Adventures: Toonenstein - Dare to Scare,PS,1998,Action
TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,2010,Fighting
Shifters,PS2,2002,Adventure
RPG Tsukuru DS,DS,2010,Role-Playing
WRC 5: FIA World Rally Championship,PS4,2015,Sports
Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015,Shooter
The BIGS 2,DS,2009,Sports
Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,2008,Role-Playing
TNA iMPACT: Cross the Line,PSP,2010,Fighting
SpongeBob: HeroPants,PSV,2015,Platform
Lagoon,SNES,1991,Role-Playing
Nanostray 2,DS,2008,Shooter
Project Setsuna,PSV,2016,Role-Playing
Microsoft Flight Simulator X Acceleration Expansion Pack,PC,2007,Simulation
Trick x Logic: Season 1,PSP,2010,Adventure
Mortal Kombat X,PC,2015,Fighting
Mawashite Tsunageru Touch Panic,DS,2006,Puzzle
Luminous Arc Infinity,PSV,2015,Action
Monster! Bass Fishing,GBA,2003,Sports
Sigma Star Saga,GBA,2005,Role-Playing
Winning Post 7 2010,PSP,2010,Sports
Assetto Corsa,PS4,2016,Racing
Batman: Gotham City Racer,PS,2001,Racing
Sengoku Basara X,PS2,2008,Fighting
Plants vs. Zombies,PC,2009,Strategy
Top Spin 2,DS,2006,Sports
Doraemon: Nobita no Kyouryuu 2006 DS,DS,2006,Role-Playing
Ontamarama,DS,2007,Action
Hakuoki: Stories of the Shinsengumi,PS3,2010,Adventure
DokiDoki Majo Shinpan!,DS,2007,Adventure
Star Wars: Republic Commando,PC,2005,Shooter
Starry ? Sky: In Spring,PSP,2010,Misc
FIFA Soccer 2004,GBA,2003,Sports
Armored Core: Formula Front Extreme Battle,PSP,2004,Simulation
Downforce,PS2,2002,Racing
Bejeweled Twist,PC,2008,Puzzle
Street Fighter V,PC,2016,Fighting
Little Busters! Converted Edition,PS2,2009,Adventure
Enemy Front,X360,2014,Shooter
Dream Salon,Wii,2009,Misc
Disney's Party,GC,2002,Misc
Tennis no Oji-Sama: 2005 Crystal Drive,DS,2004,Sports
Sherlock Holmes: Crimes & Punishments,PC,2014,Adventure
Jenga World Tour,Wii,2007,Misc
Summon Night X: Tears Crown,DS,2009,Role-Playing
Secret Files: Tunguska,DS,2008,Adventure
Taiho Shichauzo!,PS,2001,Adventure
Battle vs. Chess,PS3,N/A,Misc
Phantom Crash,XB,2002,Simulation
Men of War: Assault Squad,PC,2011,Strategy
Fishdom,DS,2011,Puzzle
Yanya Caballista: City Skater,PS2,2001,Sports
Expendable,PS,1999,Action
Imagine: Artist,DS,2009,Misc
Pet Pals: New Leash on Life,DS,2010,Simulation
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,DS,2005,Adventure
The Idolmaster: Gravure For You! Vol. 2,PS3,2011,Misc
Arthur! Ready to Race,PS,2000,Racing
Thunder Force V: Perfect System,PS,1998,Shooter
The Typing of the Dead,DC,2000,Shooter
The Idolm@ster: Dearly Stars,DS,2009,Adventure
Kids Learn Music A+ Edition,DS,2011,Misc
Child of Light,PS4,2014,Role-Playing
Over the Hedge: Hammy Goes Nuts!,PSP,2006,Platform
Kart Racer,Wii,2009,Racing
Bakemonogatari Portable,PSP,2012,Action
Sam & Max: Beyond Time and Space,Wii,2010,Adventure
To Heart 2: Dungeon Travelers,PSV,2015,Adventure
Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,DS,2006,Misc
Shrek Super Party,GC,2003,Misc
Monster 4x4: Masters of Metal,GC,2003,Racing
Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,1998,Racing
Caligula,PSV,2016,Role-Playing
Steins;Gate 0,PSV,2015,Adventure
Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,DS,2007,Action
NHL Blades of Steel '99,N64,1999,Sports
Lips: Deutsche Partyknaller,X360,2009,Misc
Apassionata: Die Galanacht der Pferde,DS,2009,Simulation
Dungeon Raiders,DS,2009,Role-Playing
Second Sight,GC,2004,Adventure
Philosoma,PS,1995,Shooter
Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,SAT,1995,Misc
Puyo Pop,GBA,2001,Puzzle
Marriage Royale: Prism Story,PSP,2010,Adventure
Super Heroine Chronicle,PSV,2014,Role-Playing
Kamiwaza,PS2,2006,Action
Rave Master,GC,2002,Fighting
The Technomancer,PS4,2016,Role-Playing
Ben 10 Galactic Racing,PSV,2012,Racing
Kinnikuman Muscle Grand Prix Max,PS2,2006,Fighting
Hotel for Dogs,Wii,2009,Simulation
Suzuki Super-Bikes II: Riding Challenge,DS,2008,Racing
Mirror's Edge Catalyst,PC,2016,Platform
Jim Henson's Muppets in Spy Muppets: License to Croak,GBA,2003,Action
Medal of Honor: European Assault (weekly JP sales),PS2,2005,Shooter
LEGO The Hobbit,PC,2014,Action
Alias,XB,2004,Action
Super Robot Taisen Neo,Wii,2009,Strategy
PAC-MAN and the Ghostly Adventures,WiiU,2013,Platform
ESPN International Winter Sports 2002,GC,2002,Sports
Winter Sports 2011,PS3,2011,Sports
OutRun 2006: Coast 2 Coast,PS2,2006,Racing
Blues Brothers 2000,N64,2000,Platform
Metal Max 2 Reloaded,DS,2011,Role-Playing
All Star Tennis 99,N64,1999,Sports
Hercules: The Legendary Journeys,N64,2000,Role-Playing
Dual Heroes,N64,1997,Fighting
Fighter Destiny 2,N64,1999,Fighting
Chameleon Twist 2,N64,1998,Platform
Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,DS,2007,Misc
PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,PS2,2007,Misc
Winning Post World,PS3,2009,Sports
Arx Fatalis,XB,2003,Role-Playing
Slam Dunk SD Heat Up!!,SNES,1995,Sports
My Body Coach,Wii,2009,Sports
Steins;Gate 0,PS4,2015,Adventure
Adventure Time: Finn & Jake Investigations,XOne,2015,Action
Dead in the Water,PS,1999,Action
Winning Post 7 2013,PS3,2013,Sports
DiRT 2,PC,2009,Racing
Detective Conan: Prelude from the Past,DS,2012,Action
Dr. Seuss: Green Eggs and Ham,GBA,2003,Action
Sea Monsters: A Prehistoric Adventure,Wii,2007,Adventure
Atelier Rorona: Alchemist of Arland,PSV,2013,Role-Playing
Guilty Gear Dust Strikers,DS,2006,Fighting
Dark Summit,GC,2002,Sports
Singularity,PC,2010,Shooter
Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,DS,2010,Adventure
George of the Jungle and the Search for the Secret,DS,2008,Platform
Turbo Turtle Adventure,GBA,2002,Puzzle
Sengoku Basara 4: Sumeragi,PS4,2015,Action
"Warhammer 40,000: Dawn of War",PC,2004,Strategy
Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,PSP,2006,Adventure
Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,1994,Misc
Corpse Party: Blood Covered - Repeated Fear,PSP,2010,Adventure
The Lost Treasures of Alexandria,DS,2011,Puzzle
Chronicles of the Sword,PS,1996,Adventure
Hail to the Chimp,PS3,2008,Misc
The Lost Vikings,GBA,2003,Puzzle
Keiba Eight Special,SNES,1993,Sports
Yaiba: Ninja Gaiden Z,X360,2014,Action
Harukanaru Toki no Naka de 3,PS2,2004,Adventure
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,2005,Platform
Need for Speed Carbon,PC,2006,Racing
Reel Fishing: The Great Outdoors,PSP,2006,Sports
Assassin's Creed: Altair's Chronicles,DS,2008,Platform
Pirates vs Ninja Dodgeball,Wii,2009,Sports
Guild 01,3DS,2012,Action
The History Channel: Great Battles - Medieval,PS3,N/A,Strategy
Nike+ Kinect Training,X360,2012,Sports
Durarara!! 3-way Standoff,PSP,2010,Adventure
Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005,Action
Cartoon Network Racing,DS,2006,Action
Tokimeki Memorial Girl's Side 2nd Kiss,PS2,2006,Adventure
Fushigi no Dungeon: Fuurai no Shiren 3 Portable,PSP,2010,Role-Playing
Active Life: Magical Carnival,Wii,2011,Misc
Hokuto no Ken,PS2,2007,Fighting
Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),DS,2006,Misc
Stretch Panic,PS2,2001,Platform
Empire Earth,PC,2001,Strategy
Chousoku Henkei Gyrozetter: Albatross no Tsubasa,3DS,2013,Role-Playing
Baku Baku,SAT,1995,Puzzle
Pro Cycling Manager 2016,PS4,2016,Sports
SD Gundam: Over Galaxian,PS,1996,Shooter
Rogue Ops,GC,2003,Action
Smart Kid's Party Fun Pak,DS,2008,Misc
MXGP 2,XOne,2016,Racing
Virtua Tennis 3,X360,2007,Sports
BeatMania IIDX 3rd Style,PS2,2000,Simulation
Yu-Gi-Oh! World Championship 2007,DS,2007,Strategy
Hummer Badlands,PS2,2006,Racing
Freelancer,PC,2003,Simulation
Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,2001,Platform
Operation Flashpoint: Dragon Rising,PC,2009,Shooter
"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",PS2,2007,Adventure
Furu Furu Park,Wii,2007,Misc
Monster Band,DS,2008,Misc
Alter Echo,XB,2003,Shooter
BeatMania IIDX 4th Style: New Songs Collection,PS2,2001,Simulation
Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,2008,Misc
G1 Grand Prix,3DS,2012,Action
LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action
QUIZ PARTY,Wii,2012,Misc
MTX Mototrax,PSP,2006,Racing
Around the World in 80 Days,GBA,2004,Action
Houkago Shounen,DS,2008,Misc
The Grim Adventures of Billy & Mandy,Wii,2006,Action
Classic Dungeon X2,PSP,2011,Role-Playing
Whirl Tour,GC,2002,Sports
Sesame Street: Cookie's Counting Carnival,PC,2010,Misc
Pinball Tycoon,GBA,2002,Misc
Major League Baseball 2K11,PS2,2011,Sports
Cartoon Network Block Party,GBA,2004,Misc
Power Spike Pro Beach Volleyball,PS,2000,Sports
White Album: Tsuzurareru Fuyu no Omoide,PS3,2010,Adventure
Harukanaru Toki no Naka de: Yumenoukihashi,DS,2008,Adventure
Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,1998,Misc
SD Gundam: Scad Hammers,Wii,2006,Strategy
Spitfire Heroes: Tales of the Royal Air Force,DS,2008,Simulation
Super Bust-A-Move,GBA,2001,Puzzle
TNA iMPACT: Cross the Line,DS,2010,Fighting
Adventure Time: Explore the Dungeon Because I Don't Know!,PS3,2013,Action
ZooCube,GBA,2002,Puzzle
Stunt GP,PS2,2001,Racing
Wicked Monster Blast!,Wii,2011,Shooter
NBA 2K,DC,1999,Sports
D.Gray-man: Kami no Shitotachi,DS,2007,Adventure
Bladestorm: Nightmare,XOne,2015,Action
Strikers 1945,SAT,1996,Shooter
World Series of Poker,GC,2005,Misc
Jikkyou Oshaberi Parodius,SNES,1995,Shooter
Super Jinsei Game 2,SNES,1995,Misc
Winter Sports 3: The Great Tournament,Wii,2010,Sports
J-League Winning Eleven 2010: Club Championship,PS2,2010,Sports
Johnny Bazookatone,PS,1995,Platform
Beastly Frantic Foto,DS,2011,Puzzle
Neverland Card Battles,PSP,2008,Role-Playing
Need for Speed Underground,PC,2003,Racing
Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,2015,Action
Reign of Fire,GBA,2002,Shooter
Worms Reloaded,PC,2010,Strategy
StarCraft,PC,1998,Strategy
Koihime Musou,PS2,2008,Adventure
Nicktoons: Attack of the Toybots,DS,2007,Platform
NBA 2K17,PS3,2016,Sports
Blazing Souls: Accelate,PSP,2009,Role-Playing
Ms Saga: A New Dawn,PS2,2005,Role-Playing
Kekkon Zenya,SAT,1995,Adventure
Finny the Fish & the Seven Waters,PS2,2004,Sports
Barnyard,GBA,2006,Action
Next Generation of Chaos,PS2,2002,Role-Playing
Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,DS,2008,Misc
GrimGrimoire,PS2,2007,Strategy
J-League '96 Dream Stadium,SNES,1996,Sports
Capcom vs. SNK: Millennium Fight 2000 Pro,DC,2001,Fighting
Golden Axe: The Duel,SAT,1994,Fighting
Crime Life: Gang Wars,XB,2005,Action
Tokimeki Memorial: Girls Side 1st Love,DS,2007,Adventure
Putty Squad,PSV,2013,Platform
Rugby 2005,XB,2005,Sports
Rock 'N Roll Racing,GBA,2003,Racing
Taito Legends,XB,2005,Misc
Far Cry,PC,2004,Shooter
Silhouette Mirage,PS,1998,Platform
Dynasty Warriors Vol. 2,PSP,2006,Action
Treasure Report: Kikai Jikake no Isan,DS,2011,Adventure
Growlanser VI: Precarious World,PS2,2007,Role-Playing
Block Kuzushi,SNES,1995,Puzzle
Boing! Docomodake DS,DS,2007,Puzzle
American Bass Challenge,GBA,2001,Sports
American Chopper 2: Full Throttle,GC,2005,Racing
Secret Service,X360,2008,Action
Sword Art Online: Game Director's Edition,PS4,2015,Role-Playing
Ultimate Ghosts 'n Goblins (JP sales),PSP,2006,Platform
Rugby 06,PS2,2006,Sports
Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004,Action
Deadliest Catch: Alaskan Storm,X360,2008,Sports
2002 FIFA World Cup,GC,2002,Sports
Colin McRae Rally 2005,XB,2004,Racing
Kamen Rider: Battride War Genesis,PSV,2016,Action
Venus & Braves: Majo to Megami to Horobi no Yogen,PSP,2011,Role-Playing
Ship Simulator Extremes,PC,2010,Simulation
Zoop,PS,1995,Puzzle
Powerful Golf,DS,2011,Sports
Saiyuki: Journey West,PS,1999,Strategy
Detective Conan: Marionette Symphony,3DS,2013,Adventure
FIFA Soccer 10,PC,2009,Sports
Amnesia Crowd,PSP,2013,Misc
American Chopper 2: Full Throttle,XB,2005,Racing
Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,PS2,2008,Misc
Monster Hunter Frontier Online,PS3,N/A,Role-Playing
Ribbit King,GC,2003,Sports
VR Soccer '96,PS,1996,Sports
Smash Court Tennis 3,PSP,2007,Sports
Diabolik Lovers,PSP,2012,Adventure
Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,DS,2008,Action
Summoner: A Goddess Reborn,GC,2003,Role-Playing
Saints Row: Gat out of Hell,PS4,2015,Action
Rock of the Dead,PS3,2010,Shooter
The Sims,PC,2000,Simulation
Wasteland 2,XOne,2015,Role-Playing
Cesar Millan's Dog Whisperer,DS,2008,Simulation
E.X. Troopers,PS3,2012,Shooter
Kiniro no Corda 2 Encore,PS2,2007,Role-Playing
Jewel Quest Mysteries,DS,2009,Puzzle
Moon,DS,2009,Adventure
M&M's Adventure,DS,2008,Adventure
ESPN Great Outdoor Games Bass 2002,GBA,2001,Sports
Soul Eater: Plot of Medusa,DS,2008,Action
Payday 2,PC,2013,Shooter
Grand Ages: Medieval,PC,2015,Strategy
Handball 16,PS3,2015,Sports
Gummy Bears Mini Golf,DS,2010,Sports
Company of Heroes,PC,2006,Strategy
Rock Band Country Track Pack 2,X360,2011,Misc
Color Cross,DS,2008,Misc
Gaist Crusher,3DS,2013,Action
Punch King,GBA,2002,Fighting
Silent Hunter: Wolves of the Pacific,PC,2007,Simulation
World Championship Pool 2004,PS2,2004,Sports
V-Rally 3,GBA,2002,Racing
The Dark Spire,DS,2008,Role-Playing
Kakuto Chojin,XB,2002,Fighting
Beyond Oasis,GEN,1993,Role-Playing
Forza Motorsport 3: Ultimate Edition,X360,2010,Racing
Robotech: Invasion,XB,2004,Shooter
Wii de Asobu Chibi-Robo!,Wii,2009,Adventure
Romance of the Three Kingdoms VI: Awakening of the Dragon,PS,1998,Strategy
To Heart 2 DX Plus,PS3,2011,Adventure
Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,PSP,2011,Adventure
Naruto: Uzumaki Chronicles 2 (JP sales),PS2,2006,Action
Frogger: Ancient Shadow,GC,2005,Platform
Snoopy vs the Red Baron,PSP,2006,Adventure
Jonah Lomu Rugby Challenge,PC,2011,Sports
Pet Vet: Down Under,DS,2009,Simulation
World Series of Poker: Tournament of Champions 2007 Edition,Wii,2006,Misc
National Geographic Challenge!,PS3,2011,Misc
Raze's Hell,XB,2005,Shooter
Rain (2013),PS3,2013,Adventure
Billy the Wizard: Rocket Broomstick Racing,Wii,2007,Racing
Pool Party,Wii,2007,Sports
Microsoft Train Simulator,PC,2001,Simulation
Shin Megami Tensei NINE,XB,2002,Role-Playing
Magic Carpet,PS,1995,Shooter
Hoshigami: Ruining Blue Earth,PS,2001,Role-Playing
GunPey DS,DS,2006,Puzzle
Cabela's African Safari,PSP,2006,Sports
Wing Island,Wii,2006,Simulation
Utawarerumono: Itsuwari no Kamen,PS3,2015,Adventure
Clever Kids: Creepy Crawlies,DS,2009,Action
Supreme Commander,PC,2007,Strategy
NightCaster II: Equinox,XB,2002,Action
F1 2015,PC,2015,Racing
SD Gundam G Generation World,Wii,2011,Strategy
Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,DS,2008,Role-Playing
Galaxy Racers,DS,2010,Racing
Wonder World Amusement Park,Wii,2008,Misc
Bubble Bobble Revolution,DS,2005,Puzzle
Game of Thrones (Telltale),PS4,2015,Adventure
Time Crisis: Project Titan,PS,2001,Shooter
Ys: The Ark of Napishtim,PSP,2006,Role-Playing
Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,DS,2011,Action
Crusader: No Remorse,PS,1996,Adventure
Black & Bruised,GC,2003,Fighting
MiniCopter: Adventure Flight,Wii,2007,Simulation
Shaun the Sheep,DS,2008,Adventure
Fast & Furious: Showdown,X360,2013,Action
World Championship Poker: Featuring Howard Lederer - All In,X360,2006,Misc
Test Drive: Ferrari Legends,X360,2012,Racing
Tom Clancy's Rainbow Six: Lockdown,GC,2005,Shooter
FIFA Manager 12,PC,2011,Sports
Full Spectrum Warrior: Ten Hammers,XB,2006,Strategy
River City Soccer Hooligans,DS,2010,Sports
Shin Hayarigami,PSV,2014,Adventure
TMNT,DS,2007,Action
Turok: Dinosaur Hunter,N64,1997,Shooter
Puyo Puyo Tetris,PSV,2014,Puzzle
Taiko no Tatsujin Portable 2,PSP,2006,Misc
Gitaroo Man,PS2,2001,Misc
Super Bubble Pop,GC,2003,Puzzle
Mafia,PC,2002,Action
Rapala Fishing Frenzy 2009,X360,2008,Sports
Ride to Hell,PS3,2013,Racing
Arctic Tale,Wii,2007,Adventure
Balloon Pop,Wii,2007,Puzzle
XBLAZE Code: Embryo,PSV,2013,Adventure
Black Mirror 2,PC,2009,Adventure
Time Travelers,PSV,2012,Adventure
Amnesia Later,PSP,2012,Misc
B-Boy,PSP,2006,Misc
Cocoto Kart Racer,DS,2004,Racing
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PSV,2011,Adventure
Intellivision Lives!,XB,2004,Misc
Crazy Chicken: Atlantis Quest,DS,2007,Platform
Test Drive Le Mans,PS,1999,Racing
Counter Force,Wii,2007,Shooter
Monster Jam: Maximum Destruction,GC,2002,Racing
Professor Heinz Wolff's Gravity,DS,2008,Puzzle
Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action
Big Air Freestyle,GC,2002,Racing
Rimo-Cocoron,PS2,2001,Action
Rugby World Cup 2015,X360,2015,Sports
Mike Tyson Heavyweight Boxing,XB,2002,Sports
To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,2014,Action
The Berenstain Bears and the Spooky Old Tree,GBA,2005,Platform
Lux-Pain,DS,2008,Adventure
Ford Bold Moves Street Racing,PSP,2006,Racing
Cabela's Trophy Bucks,X360,2007,Sports
Hakuouki: Bakumatsu Musou Roku,PSP,2012,Action
Mahjong 3D: Warriors of the Emperor,3DS,2011,Misc
Hiiro no Kakera DS,DS,2008,Adventure
March of the Penguins,DS,2006,Adventure
Rock of the Dead,X360,2010,Shooter
Arcana Famiglia: La storia della Aracana Famiglia,PSP,2011,Adventure
Tokyo Ghoul: Jail,PSV,2015,Racing
City Life: World Edition,PC,2007,Simulation
The Misadventures of Tron Bonne,PS,1999,Adventure
Centipede: Infestation,3DS,2011,Shooter
Wolfenstein,PC,2009,Shooter
Hero Bank 2,3DS,2014,Role-Playing
Atelier Ayesha: The Alchemist of Dusk,PSV,2014,Role-Playing
Brave Story: New Traveller (jp sales),PSP,2006,Role-Playing
Black Jack vs. Matsudajun,PS,2000,Misc
Arslan: The Warriors of Legend,PS3,2015,Action
SpongeBob SquarePants: Plankton's Robotic Revenge,X360,2013,Shooter
Wrath Unleashed,XB,2004,Strategy
